"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2016","Netherlands","Less than 18 years","Total","Median equivalised net income","Euro","22,404","b"
"2016","Netherlands","Less than 18 years","Males","Median equivalised net income","Euro","22,272","b"
"2016","Netherlands","Less than 18 years","Females","Median equivalised net income","Euro","22,698","b"
"2016","Netherlands","From 18 to 24 years","Total","Median equivalised net income","Euro","20,255","b"
"2016","Netherlands","From 18 to 24 years","Males","Median equivalised net income","Euro","20,511","b"
"2016","Netherlands","From 18 to 24 years","Females","Median equivalised net income","Euro","19,946","b"
"2016","Netherlands","From 25 to 49 years","Total","Median equivalised net income","Euro","24,408","b"
"2016","Netherlands","From 25 to 49 years","Males","Median equivalised net income","Euro","24,708","b"
"2016","Netherlands","From 25 to 49 years","Females","Median equivalised net income","Euro","24,106","b"
"2016","Netherlands","From 50 to 64 years","Total","Median equivalised net income","Euro","24,876","b"
"2016","Netherlands","From 50 to 64 years","Males","Median equivalised net income","Euro","25,540","b"
"2016","Netherlands","From 50 to 64 years","Females","Median equivalised net income","Euro","24,472","b"
"2016","Netherlands","65 years or over","Total","Median equivalised net income","Euro","19,401","b"
"2016","Netherlands","65 years or over","Males","Median equivalised net income","Euro","20,269","b"
"2016","Netherlands","65 years or over","Females","Median equivalised net income","Euro","18,946","b"
"2016","Austria","Total","Total","Median equivalised net income","Euro","23,694",""
"2016","Austria","Total","Males","Median equivalised net income","Euro","24,111",""
"2016","Austria","Total","Females","Median equivalised net income","Euro","23,202",""
"2016","Austria","Less than 18 years","Total","Median equivalised net income","Euro","20,514",""
"2016","Austria","Less than 18 years","Males","Median equivalised net income","Euro","20,442",""
"2016","Austria","Less than 18 years","Females","Median equivalised net income","Euro","20,550",""
"2016","Austria","From 18 to 24 years","Total","Median equivalised net income","Euro","22,860",""
"2016","Austria","From 18 to 24 years","Males","Median equivalised net income","Euro","23,780",""
"2016","Austria","From 18 to 24 years","Females","Median equivalised net income","Euro","22,265",""
"2016","Austria","From 25 to 49 years","Total","Median equivalised net income","Euro","24,097",""
"2016","Austria","From 25 to 49 years","Males","Median equivalised net income","Euro","24,261",""
"2016","Austria","From 25 to 49 years","Females","Median equivalised net income","Euro","23,787",""
"2016","Austria","From 50 to 64 years","Total","Median equivalised net income","Euro","27,327",""
"2016","Austria","From 50 to 64 years","Males","Median equivalised net income","Euro","27,771",""
"2016","Austria","From 50 to 64 years","Females","Median equivalised net income","Euro","26,907",""
"2016","Austria","65 years or over","Total","Median equivalised net income","Euro","23,126",""
"2016","Austria","65 years or over","Males","Median equivalised net income","Euro","24,438",""
"2016","Austria","65 years or over","Females","Median equivalised net income","Euro","22,029",""
"2016","Poland","Total","Total","Median equivalised net income","Euro","5,884",""
"2016","Poland","Total","Males","Median equivalised net income","Euro","5,986",""
"2016","Poland","Total","Females","Median equivalised net income","Euro","5,807",""
"2016","Poland","Less than 18 years","Total","Median equivalised net income","Euro","5,490",""
"2016","Poland","Less than 18 years","Males","Median equivalised net income","Euro","5,524",""
"2016","Poland","Less than 18 years","Females","Median equivalised net income","Euro","5,451",""
"2016","Poland","From 18 to 24 years","Total","Median equivalised net income","Euro","5,359",""
"2016","Poland","From 18 to 24 years","Males","Median equivalised net income","Euro","5,480",""
"2016","Poland","From 18 to 24 years","Females","Median equivalised net income","Euro","5,205",""
"2016","Poland","From 25 to 49 years","Total","Median equivalised net income","Euro","6,261",""
"2016","Poland","From 25 to 49 years","Males","Median equivalised net income","Euro","6,297",""
"2016","Poland","From 25 to 49 years","Females","Median equivalised net income","Euro","6,238",""
"2016","Poland","From 50 to 64 years","Total","Median equivalised net income","Euro","5,998",""
"2016","Poland","From 50 to 64 years","Males","Median equivalised net income","Euro","5,952",""
"2016","Poland","From 50 to 64 years","Females","Median equivalised net income","Euro","6,024",""
"2016","Poland","65 years or over","Total","Median equivalised net income","Euro","5,738",""
"2016","Poland","65 years or over","Males","Median equivalised net income","Euro","6,218",""
"2016","Poland","65 years or over","Females","Median equivalised net income","Euro","5,417",""
"2016","Portugal","Total","Total","Median equivalised net income","Euro","8,782",""
"2016","Portugal","Total","Males","Median equivalised net income","Euro","8,914",""
"2016","Portugal","Total","Females","Median equivalised net income","Euro","8,643",""
"2016","Portugal","Less than 18 years","Total","Median equivalised net income","Euro","8,329",""
"2016","Portugal","Less than 18 years","Males","Median equivalised net income","Euro","8,355",""
"2016","Portugal","Less than 18 years","Females","Median equivalised net income","Euro","8,310",""
"2016","Portugal","From 18 to 24 years","Total","Median equivalised net income","Euro","7,946",""
"2016","Portugal","From 18 to 24 years","Males","Median equivalised net income","Euro","8,000",""
"2016","Portugal","From 18 to 24 years","Females","Median equivalised net income","Euro","7,946",""
"2016","Portugal","From 25 to 49 years","Total","Median equivalised net income","Euro","9,260",""
"2016","Portugal","From 25 to 49 years","Males","Median equivalised net income","Euro","9,424",""
"2016","Portugal","From 25 to 49 years","Females","Median equivalised net income","Euro","9,126",""
"2016","Portugal","From 50 to 64 years","Total","Median equivalised net income","Euro","9,135",""
"2016","Portugal","From 50 to 64 years","Males","Median equivalised net income","Euro","9,080",""
"2016","Portugal","From 50 to 64 years","Females","Median equivalised net income","Euro","9,204",""
"2016","Portugal","65 years or over","Total","Median equivalised net income","Euro","8,153",""
"2016","Portugal","65 years or over","Males","Median equivalised net income","Euro","8,762",""
"2016","Portugal","65 years or over","Females","Median equivalised net income","Euro","7,784",""
"2016","Romania","Total","Total","Median equivalised net income","Euro","2,448",""
"2016","Romania","Total","Males","Median equivalised net income","Euro","2,482",""
"2016","Romania","Total","Females","Median equivalised net income","Euro","2,407",""
"2016","Romania","Less than 18 years","Total","Median equivalised net income","Euro","2,006",""
"2016","Romania","Less than 18 years","Males","Median equivalised net income","Euro","1,974",""
"2016","Romania","Less than 18 years","Females","Median equivalised net income","Euro","2,052",""
"2016","Romania","From 18 to 24 years","Total","Median equivalised net income","Euro","1,985",""
"2016","Romania","From 18 to 24 years","Males","Median equivalised net income","Euro","1,973",""
"2016","Romania","From 18 to 24 years","Females","Median equivalised net income","Euro","1,995",""
"2016","Romania","From 25 to 49 years","Total","Median equivalised net income","Euro","2,605",""
"2016","Romania","From 25 to 49 years","Males","Median equivalised net income","Euro","2,643",""
"2016","Romania","From 25 to 49 years","Females","Median equivalised net income","Euro","2,581",""
"2016","Romania","From 50 to 64 years","Total","Median equivalised net income","Euro","2,784",""
"2016","Romania","From 50 to 64 years","Males","Median equivalised net income","Euro","2,779",""
"2016","Romania","From 50 to 64 years","Females","Median equivalised net income","Euro","2,784",""
"2016","Romania","65 years or over","Total","Median equivalised net income","Euro","2,400",""
"2016","Romania","65 years or over","Males","Median equivalised net income","Euro","2,712",""
"2016","Romania","65 years or over","Females","Median equivalised net income","Euro","2,214",""
"2016","Slovenia","Total","Total","Median equivalised net income","Euro","12,327",""
"2016","Slovenia","Total","Males","Median equivalised net income","Euro","12,546",""
"2016","Slovenia","Total","Females","Median equivalised net income","Euro","12,128",""
"2016","Slovenia","Less than 18 years","Total","Median equivalised net income","Euro","12,331",""
"2016","Slovenia","Less than 18 years","Males","Median equivalised net income","Euro","12,286",""
"2016","Slovenia","Less than 18 years","Females","Median equivalised net income","Euro","12,415",""
"2016","Slovenia","From 18 to 24 years","Total","Median equivalised net income","Euro","12,138",""
"2016","Slovenia","From 18 to 24 years","Males","Median equivalised net income","Euro","12,672",""
"2016","Slovenia","From 18 to 24 years","Females","Median equivalised net income","Euro","11,573",""
"2016","Slovenia","From 25 to 49 years","Total","Median equivalised net income","Euro","12,864",""
"2016","Slovenia","From 25 to 49 years","Males","Median equivalised net income","Euro","12,929",""
"2016","Slovenia","From 25 to 49 years","Females","Median equivalised net income","Euro","12,792",""
"2016","Slovenia","From 50 to 64 years","Total","Median equivalised net income","Euro","12,418",""
"2016","Slovenia","From 50 to 64 years","Males","Median equivalised net income","Euro","12,370",""
"2016","Slovenia","From 50 to 64 years","Females","Median equivalised net income","Euro","12,458",""
"2016","Slovenia","65 years or over","Total","Median equivalised net income","Euro","11,181",""
"2016","Slovenia","65 years or over","Males","Median equivalised net income","Euro","12,164",""
"2016","Slovenia","65 years or over","Females","Median equivalised net income","Euro","10,539",""
"2016","Slovakia","Total","Total","Median equivalised net income","Euro","6,951",""
"2016","Slovakia","Total","Males","Median equivalised net income","Euro","7,080",""
"2016","Slovakia","Total","Females","Median equivalised net income","Euro","6,901",""
"2016","Slovakia","Less than 18 years","Total","Median equivalised net income","Euro","6,108",""
"2016","Slovakia","Less than 18 years","Males","Median equivalised net income","Euro","6,109",""
"2016","Slovakia","Less than 18 years","Females","Median equivalised net income","Euro","6,087",""
"2016","Slovakia","From 18 to 24 years","Total","Median equivalised net income","Euro","6,921",""
"2016","Slovakia","From 18 to 24 years","Males","Median equivalised net income","Euro","7,080",""
